Customer ID,Customer Name,Prospect,Inactive,Bill to Contact First Name,Bill to Contact Last Name,Bill to Address-Line One,Bill to Address-Line Two,Bill to City,Bill to State,Bill to Zip,Bill to Country,Bill to Sales Tax ID,Ship to Address 1-Line One,Ship to Address 1-Line Two,Ship to City 1,Ship to State 1,Ship to Zipcode 1,Ship to Country 1,Ship to Sales Tax ID 1,Customer Type,Telephone 1,Telephone 2,Fax Number,Customer E-mail,Sales Representative ID,Account #,G/L Sales Account,Open Purchase Order Number,Ship Via,Resale Number,Pricing Level,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Credit Status,Charge Finance Charges,Due Month End Terms,Cardholder's Name,Credit Card Address Line 1,Credit Card Address Line 2,Credit Card City,Credit Card State,Credit Card Zip Code,Credit Card Country,Credit Card Stored Reference,Merchant ID,Last Known CC Number,Last Known CC Expiration Date,ACH Stored Reference,Last Known ACH Number,Use Receipt Settings,Customer Payment Method,Customer Cash Account,Name Long,Address,Mailing List?,Tax ID :,Br: Head Office,Customer Since Date,Last Statement Date,Customer Web Site,ID Replacement
ZZHUNGFA01,Hung Fat Trading Company,FALSE,FALSE,,,Rua Comandante Joao Belo S/N,"Edif,Choi Pou To Pou Garden,","10 Andar Q,Macau",,,Hong Kong,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZINABAT01,"Inabata Thai Co., Ltd.",FALSE,FALSE,,,14TH FL. SILOM COMPLEX BLDG.,191 SILOM RD. SILOM.,BANGRAK,,,BANGKOK 10500,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZINAGUM01,Inaguma Hong Kong Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZINOUEK01,"Inoueki (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZIPLASES02,Plasess Hong Kong Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,I,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZITSUWA01,"Itsuwa (Bangkok) Co.,Ltd.",FALSE,FALSE,,,"790/9 Thonglor Tower B, Soi","Thonglor 18,Sukhumvit 55 Rd.,",Klongtannua,,Wattana,Bangkok 10110,,"790/9 Thonglor Tower B, Soi","Thonglor 18,Sukhumvit 55 Rd.,",Klongtannua,,Wattana,Bangkok 10110,,,02-714-8589,,02-185-0534,staff1@itsuwabkk.com,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,K.Yanisa,,,1.06E+11,HEAD OFFICE,7/25/12,,,0
ZZJPMOLD01,JP Mold Co.Ltd.,FALSE,FALSE,,,"9/27 Moo.5 Phaholyothi Rd,",Klongnueng A.Klongluang,Pathumtani,,12120,THAILAND,,,,,,,,,,0-2516-9618,,02-9022697,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.36E+11,HEAD OFFICE,5/10/2012,,,0
ZZKATATA01,"Katata Electric (Thailand) Co.,Ltd.",FALSE,FALSE,,,60/13 Moo 3 Mabyangporn,Pluakdaeng Rayong,21140,,,Thailand,,60/13 Moo 3 Mabyangporn,Pluakdaeng Rayong,21140,,,Thailand,,,+66 38 891 200-3,,+66 38 891 204,purstaff10@katata.co.th,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,"Suwannee, Tel.038-891-200 Ext. 174",,,,,12/3/2012,,,0
ZZKAWABE01,"Kawabe Precision (Thailand) Co.,Ltd.",FALSE,FALSE,,,"700/306 M.6 T.Don Hua Roh,","A.Muang, Chonburi 20000",,,,,,,,,,,,,ZZ,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,1/6/2012,,,0
ZZKONNAI01,"Konnai (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZKORATP01,"Korat Polee (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZKTECHI01,"K-Tech Industrial (Thailand) Co.,Ltd.",FALSE,FALSE,,,7/297 M.6 T.Mabyangporn,"A.Pluakdeang, Rayong 21140",,,,,,,,,,,,,ZZ,038-036210-6,,038-036218,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,12/19/11,,,0
ZZKUNOMU01,K.U.Nomura Thai Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZKYOEIS01,"Kyoei Sangyo Co.,Ltd.",FALSE,FALSE,,,"20-4,Shoto 2-Chome,Shibuya-Ku",Tokyo,,,,Japan,,,,,,,,,,,,,,,,6112-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,10/29/09,,,0
ZZLOHATH01,"Lohathai Stainless Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZLUMPHU01,"Lumphun Shindengen Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZM&TALL01,"M & T Allied Technologies Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMAHACH01,"Mahachai Akesiri Oil Ltd.,Part.",FALSE,FALSE,,,25/4 M.3 Leakekrong 4 Hiwa,T.Nadee A.Maung Samutsakorn,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMANICA01,"Manica-Thai Corp., Ltd.",FALSE,FALSE,,,"60/77 Navanakorn Ind., Est.","Zone 2, Klong Nueng,","Klong Luang,",,,Pathumthani,,,,,,,,,L,02-5291764-70,,02-5291784,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMATSUD01,"Matsuda Sangyo (Thailand) Co.,Ltd.",FALSE,FALSE,,,148 Moo.1 Hi-Tech IE.,Tambol Banlen Amphur Bangpa-in,Ayutthaya,,13160,,,148 Moo.1 Hi-Tech IE.,Tambol Banlen Amphur Bangpa-in,Ayutthaya,,13160,,,,,,,,,,6179-2140-0,,3,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.36E+11,HEAD OFFICE,5/28/13,,,0
ZZMATSUD02,"Matsuda Denki (Thailand) Co.,Ltd.",FALSE,FALSE,,,7/391 Moo.6 T.Mabyangporn,A.Pluakdaeng Rayong,21140,,,Thailand,,7/391 Moo.6 T.Mabyangporn,A.Pluakdaeng Rayong,21140,,,Thailand,,,081-8635238 Suchada,038 027555,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,2.06E+11,HEAD OFFICE,6/28/13,,,0
ZZMATSUI01,"Matsui Eastern (Thailand) Co.,Ltd.",FALSE,FALSE,,,"64/32 Moo 4, T.Pluakdaeng,","A.Pluakdaeng, Rayong",21140,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMEMEDI01,"M.E. Meditek Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMITSUB01,Mitsubishi Electric Thai Auto-Parts Co.,FALSE,FALSE,,,"Siam Eastern Industrial Park,","60/16 M.3,T.Mabyangporn,",A.Plaukdaeng,,,Rayong,,,,,,,,,L,038-891338-43,,038-891242-3,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Ltd.,,,1.06E+11,HEAD OFFICE,,,,0
ZZMITSUI01,"Mitsui Siam Components Co.,Ltd",FALSE,FALSE,,,60/8 M.3 Mabyangporn,A.Pluakdaeng Royong,,,2114lan0,Thailand,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZMITSUI02,"Mitsui Sumitomo Insurance Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMIYOSH01,"Miyoshi Hi-Tech Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMIYOSH02,"Miyoshi Precision (Thailand)Co.,Ltd.",FALSE,FALSE,,,66M.5 Bangna-Trad Km.37,T.Bangsamark A.Bangpakong,Chacherngsao,,24180,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,9/10/2008,,,0
ZZMIZUKI01,"Mizuki Units (Thailand) Co., Ltd.",FALSE,FALSE,,,"2056 M.4, Soi Sriboonreung 1,","Theprarak Rd., T.Theprarak,",Muang Samutprakarn,,,,,,,,,,,,L,02-7584330-1,02-3847541,02-3847542,mizuklth@cscoms.com,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMIZUNO01,"Mizuno Plastics Co.,Ltd.",FALSE,FALSE,,,1/58 Moo 5 Rojana Industrial,"Park, Kanham, U-Thai",Ayutthaya,,13210,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZMNB,NMB-Minebea Thai Ltd.,FALSE,FALSE,,,"1 M.7, Phaholyothin Rd., KM.51","T.Chiang Rak Noi, A.Bang Pa-In",Ayutthaya Province,,13180,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.46E+11,HEAD OFFICE,1/27/14,,,0
ZZMURAKA01,"Murakami Ampas (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNAKAGA01,"Nakagawa E.S.A. Co., Ltd.",FALSE,FALSE,,,"18 M.6 Sukhumvit Rd.,",KM.262.6 T.Huay-Yang A.Klaeng,Rayong,,21110,Thailand,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZNANJIN01,Nanjing Fujitsu Computer Product,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNASCOS01,"Nasco Shipping Co., Ltd.",FALSE,FALSE,,,"1895/121 Phaholyothin Rd.,","Ladyao, Chatuchak,",Bangkok,,,Thailand,,,,,,,,,L,02-9410720-8,,02-5611576,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNECACC01,NEC Access Technica Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNECINF01,NEC Infrontia Thai Limited,FALSE,FALSE,,,101/75 Navanakorn industrial,"Estate,paholayothin Road",Moo 20 Klong Nueng,,,Patumthani12120,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNECTEC01,Nec Technologies H.K. Limited,FALSE,FALSE,,,(IPO Asia Pacific) 10/F Tower1,"Ever Gain Plaza, 88 Container","Port Road,Kwai Chung",,,Hong Kong,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNIFCOT01,"Nifco (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNIHONM01,"Nihon MTC Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNIKONI01,"Nikon Imaging (China) Co.,Ltd.",FALSE,FALSE,,,11 South Chagnjiang Road,"Wuxi, Jiangsu, P.R. of China",,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNIKONT01,"Nikon (Thailand) Co., Ltd.",FALSE,FALSE,,,"Rojana Industrial Park,","1/42 M.5, Rojana Road,","T.Kanham, A.U-Thai",,,Ayutthaya,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNILEST01,"Valeo Niles (Thailand) Co.,Ltd.",FALSE,FALSE,,,Amata Nakorn Industrial Estate,700/634 M.3 T.Ban-Khao,A.Panthong,,20160,Chonburi,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZNIPPON01,"Nippon Polyone Co., Ltd.",FALSE,FALSE,,,50/26-27 Moo.1 Bangna - Trad,Km .22 Sub - District Bangsaot,Samutprakarn 10540,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNIROTN01,Mr.Nirot phewyam,FALSE,FALSE,,,"95/520 M.3, T.Kukod,","A.Lamlukka, Pathumthani",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNISCAC01,"Nisca Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNISSAN01,Nissan Trading Corporation Americas,FALSE,FALSE,,,AV UNIVERSIDAD NO.1001 PISO,15-8 COL.BOSQUES DEL PRADO,"AGUASCALIENTES,AGS.",,C.P.20127,MAXICO,,AV UNIVERSIDAD NO.1001 PISO,15-8 COL.BOSQUES DEL PRADO,"AGUASCALIENTES,AGS.",,C.P.20127,MAXICO,,,+52 449 912 64 63,449 106 66 74,+52 449 912 64 46,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Victo HUGO Lopez Romo,,,,,11/8/2012,,,0
ZZNISSEI01,"Nissei Precision (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNISSEI02,"Nissei Active Co., Ltd.",FALSE,FALSE,,,"19/1324 M.5 Theprarak Rd.,","T.Theprarak, A. Muang",Samutprakarn,,10270,,,,,,,,,,L,02-038-3540-1,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNISSHO01,"Nissho Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNITCOS01,"Nitco Siam Co.,Ltd.",FALSE,FALSE,,,"14th FL.,Siam Motors Bldg.,","891/1 Rama 1 Rd.,Wangmai",,,,"Patumwan, BKK",,"14th FL.,Siam Motors Bldg.,","891/1 Rama 1 Rd.,Wangmai",,,,"Patumwan, BKK",,,022162051-6,,022162057-9,s.sopit@ntsiam.co.th,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,5/30/12,,,0
ZZNKMECH01,"NK Mechatronics Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZNMBMIN02-BANGPAIN,NMB-Minebea Thai Ltd.,FALSE,FALSE,,,"1 M.7, Phaholyothin Rd., KM.51","T.Chiang Rak Noi, A.Bang Pa-In",Ayutthaya Province,,13180,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,9/22/10,,,0
ZZNOBLE01,"Noble Precision(Thailand) Co., Ltd.",FALSE,FALSE,,,"36 Moo1,Hi Tech Industrial Est","T.Babpo,A.Bangpa-in",Ayutthaya,,13160,,,,,,,,,,L,035-351831-35,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,7/28/08,,,0
ZZNSWTHA01,"NSW (Thailand) Co., Ltd.",FALSE,FALSE,,,700/906 M.5 T.Nong Khaka,A.Panthong Chonburi,20160,,,Thailand,,700/906 M.5 T.Nong Khaka,A.Panthong Chonburi,20160,,,Thailand,,L,038-212360-4,,038-212357,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZOHGITA01,"Ohgitani  (Thailand) Co., Ltd.",FALSE,FALSE,,,143 M.1 Hitech Industrial,Estate T.Baan-Lane A.Bangpa-In,Ayutthaya,,13160,,,,,,,,,,L,035-314088,,035-314079-80,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
ZZOILSER01,"Oil Service and Transport Ltd.,Part.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ZZOKIDAT01,Oki Data Manufacturing (Thailand),FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
